order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
CA-2011-164903,21-02-2011,25-02-2011,Standard Class,Steven Roelle,Home Office,California,United States,US,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,13,2,0,6.2208,1.14,High,2011
CA-2011-109491,21-02-2011,27-02-2011,Standard Class,Linda Cazamias,Corporate,Indiana,United States,US,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20,4,0,6.9088,0.83,Medium,2011
CA-2011-165540,22-02-2011,26-02-2011,Standard Class,Tamara Manning,Consumer,Illinois,United States,US,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,9,5,0.8,-13.7175,0.7,Medium,2011
CA-2011-133354,23-02-2011,25-02-2011,First Class,Sue Ann Reed,Consumer,California,United States,US,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19,3,0,9.3312,5.01,High,2011
CA-2011-103744,24-02-2011,28-02-2011,Standard Class,Michael Grace,Home Office,Texas,United States,US,Central,OFF-LA-10004425,Office Supplies,Labels,Staples,7,3,0.2,2.3409,0.5,Medium,2011
CA-2011-103744,24-02-2011,28-02-2011,Standard Class,Michael Grace,Home Office,Texas,United States,US,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4,3,0.8,-6.8634,0.23,Medium,2011
US-2011-137680,25-02-2011,2/3/2011,Standard Class,Jennifer Halladay,Consumer,Oregon,United States,US,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",33,4,0.2,11.1024,2.37,High,2011
US-2011-137680,25-02-2011,2/3/2011,Standard Class,Jennifer Halladay,Consumer,Oregon,United States,US,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",23,3,0.2,7.6869,1.97,High,2011
CA-2011-156545,28-02-2011,3/3/2011,First Class,Joy Smith,Consumer,Ohio,United States,US,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,0.2,3.4048,3.38,Medium,2011
CA-2011-113880,1/3/2011,5/3/2011,Standard Class,Vicky Freymann,Home Office,Illinois,United States,US,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634,6,0.3,-172.1172,70.05,High,2011
CA-2011-104269,1/3/2011,6/3/2011,Second Class,Dave Brooks,Consumer,Washington,United States,US,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,458,2,0.2,51.4764,47.89,Medium,2011
CA-2011-168312,1/3/2011,7/3/2011,Standard Class,Giulietta Weimer,Consumer,Texas,United States,US,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,377,3,0.3,-43.0296,32.7,Medium,2011
CA-2011-131009,1/3/2011,5/3/2011,Standard Class,Shahid Collister,Consumer,Texas,United States,US,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362,6,0.3,0,25.22,Medium,2011
CA-2011-168312,1/3/2011,7/3/2011,Standard Class,Giulietta Weimer,Consumer,Texas,United States,US,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137,3,0.2,8.5845,8.49,Medium,2011
CA-2011-131009,1/3/2011,5/3/2011,Standard Class,Shahid Collister,Consumer,Texas,United States,US,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,130,3,0.2,-22.6716,8,Medium,2011
CA-2011-131009,1/3/2011,5/3/2011,Standard Class,Shahid Collister,Consumer,Texas,United States,US,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,64,6,0.6,-34.9536,7.38,Medium,2011
CA-2011-131009,1/3/2011,5/3/2011,Standard Class,Shahid Collister,Consumer,Texas,United States,US,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,19,5,0.2,-3.5325,2.05,Medium,2011
CA-2011-113880,1/3/2011,5/3/2011,Standard Class,Vicky Freymann,Home Office,Illinois,United States,US,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17,3,0.2,5.6784,1.94,High,2011
US-2011-143707,1/3/2011,5/3/2011,Standard Class,Hallie Redmond,Home Office,New York,United States,US,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,6,3,0,1.6038,0.42,Medium,2011
CA-2011-111157,2/3/2011,6/3/2011,Standard Class,Nicole Hansen,Corporate,Pennsylvania,United States,US,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151,3,0.2,32.13,9.21,High,2011
CA-2011-107524,2/3/2011,8/3/2011,Standard Class,Kristina Nunn,Home Office,New York,United States,US,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36,5,0,17.472,2.18,Medium,2011
CA-2011-107524,2/3/2011,8/3/2011,Standard Class,Kristina Nunn,Home Office,New York,United States,US,East,OFF-EN-10001990,Office Supplies,Envelopes,Staples,11,2,0,5.3392,0.94,Medium,2011
CA-2011-111157,2/3/2011,6/3/2011,Standard Class,Nicole Hansen,Corporate,Pennsylvania,United States,US,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3,1,0.2,1.07,0.41,High,2011
US-2011-127978,3/3/2011,8/3/2011,Standard Class,Jill Stevenson,Corporate,Ohio,United States,US,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302,5,0.5,-199.617,34.51,Medium,2011
CA-2011-105648,3/3/2011,7/3/2011,Standard Class,Eva Jacobs,Consumer,California,United States,US,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626,3,0.2,-23.4882,32.55,Medium,2011
CA-2011-127964,3/3/2011,8/3/2011,Standard Class,Anne Pryor,Home Office,New York,United States,US,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,126,3,0.2,40.872,22.16,High,2011
CA-2011-130421,3/3/2011,7/3/2011,Standard Class,Sam Craven,Consumer,Texas,United States,US,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,177,3,0.8,-459.6072,10.65,Medium,2011
CA-2011-127964,3/3/2011,8/3/2011,Standard Class,Anne Pryor,Home Office,New York,United States,US,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25,5,0.2,9.1785,2.48,High,2011
US-2011-127978,3/3/2011,8/3/2011,Standard Class,Jill Stevenson,Corporate,Ohio,United States,US,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,45,8,0.2,-10.0512,1.94,Medium,2011
US-2011-127978,3/3/2011,8/3/2011,Standard Class,Jill Stevenson,Corporate,Ohio,United States,US,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15,3,0.2,4.914,1.37,Medium,2011
CA-2011-155852,3/3/2011,7/3/2011,Second Class,Ashley Jarboe,Consumer,North Carolina,United States,US,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,0.2,3.4048,1.05,Medium,2011
CA-2011-127964,3/3/2011,8/3/2011,Standard Class,Anne Pryor,Home Office,New York,United States,US,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,10,1,0,4.5954,0.99,High,2011
CA-2011-116239,4/3/2011,4/3/2011,Same Day,Clay Ludtke,Consumer,South Carolina,United States,US,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,355,5,0,17.745,74.5,High,2011
CA-2011-117016,4/3/2011,9/3/2011,Standard Class,Sanjit Chand,Consumer,Florida,United States,US,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",16,3,0.2,2.3328,1.31,Medium,2011
CA-2011-169061,5/3/2011,8/3/2011,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,480,3,0,177.5889,55.01,Medium,2011
CA-2011-169061,5/3/2011,8/3/2011,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,98,2,0,45.9754,10.13,Medium,2011
CA-2011-169061,5/3/2011,8/3/2011,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,60,3,0,15.4752,8.02,Medium,2011
CA-2011-169061,5/3/2011,8/3/2011,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,50,6,0.2,16.7508,7.52,Medium,2011
CA-2011-169061,5/3/2011,8/3/2011,Second Class,Aimee Bixby,Consumer,New York,United States,US,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,19,2,0,5.3998,1.91,Medium,2011
CA-2011-104563,7/3/2011,12/3/2011,Standard Class,Craig Molinari,Corporate,Washington,United States,US,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",482,2,0.2,54.1764,42.74,Medium,2011
CA-2011-104563,7/3/2011,12/3/2011,Standard Class,Craig Molinari,Corporate,Washington,United States,US,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,437,6,0.2,21.8352,38.45,Medium,2011
CA-2011-156587,7/3/2011,8/3/2011,First Class,Aaron Bergman,Consumer,Washington,United States,US,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",49,1,0.2,5.4801,11.13,High,2011
CA-2011-104563,7/3/2011,12/3/2011,Standard Class,Craig Molinari,Corporate,Washington,United States,US,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",205,5,0,0,10.65,Medium,2011
US-2011-131982,7/3/2011,11/3/2011,Second Class,Nora Pelletier,Home Office,Washington,United States,US,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,108,2,0.2,33.64,6.44,Medium,2011
CA-2011-156587,7/3/2011,8/3/2011,First Class,Aaron Bergman,Consumer,Washington,United States,US,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,18,3,0,4.6644,4.29,High,2011
CA-2011-156587,7/3/2011,8/3/2011,First Class,Aaron Bergman,Consumer,Washington,United States,US,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",243,3,0,4.8588,1.28,High,2011
CA-2011-104563,7/3/2011,12/3/2011,Standard Class,Craig Molinari,Corporate,Washington,United States,US,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,21,5,0,9.499,0.52,Medium,2011
US-2011-140116,10/3/2011,17-03-2011,Standard Class,Kean Thornton,Consumer,Colorado,United States,US,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636,3,0.2,-15.9102,80.79,Low,2011
US-2011-140116,10/3/2011,17-03-2011,Standard Class,Kean Thornton,Consumer,Colorado,United States,US,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83,4,0.2,9.3564,15.56,Low,2011
US-2011-100279,10/3/2011,14-03-2011,Standard Class,Scott Williamson,Consumer,Michigan,United States,US,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22,2,0,10.7424,1.48,Medium,2011
CA-2011-114790,11/3/2011,13-03-2011,Second Class,Filia McAdams,Corporate,Kentucky,United States,US,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,588,3,0,164.6316,95,High,2011
CA-2011-158337,11/3/2011,14-03-2011,Second Class,Kelly Andreada,Consumer,New York,United States,US,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",109,14,0,49.014,12.24,High,2011
CA-2011-114790,11/3/2011,13-03-2011,Second Class,Filia McAdams,Corporate,Kentucky,United States,US,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",147,3,0,38.1576,7,High,2011
CA-2011-114790,11/3/2011,13-03-2011,Second Class,Filia McAdams,Corporate,Kentucky,United States,US,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,33,2,0,14.1728,4.88,High,2011
CA-2011-114790,11/3/2011,13-03-2011,Second Class,Filia McAdams,Corporate,Kentucky,United States,US,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15,3,0,7.0218,1.95,High,2011
CA-2011-166884,11/3/2011,16-03-2011,Second Class,Chloris Kastensmidt,Consumer,Ohio,United States,US,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10,6,0.2,1.7004,1.11,Medium,2011
US-2011-103338,11/3/2011,15-03-2011,Standard Class,Richard Bierner,Consumer,California,United States,US,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,8,3,0,2.0748,1.04,High,2011
CA-2011-166884,11/3/2011,16-03-2011,Second Class,Chloris Kastensmidt,Consumer,Ohio,United States,US,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8,5,0.2,2.288,0.91,Medium,2011
CA-2011-152618,14-03-2011,17-03-2011,First Class,Rick Bensley,Home Office,Illinois,United States,US,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,575,2,0.3,156.047,63.85,Medium,2011
US-2011-125521,14-03-2011,19-03-2011,Standard Class,Christine Kargatis,Home Office,Virginia,United States,US,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,"1,140",4,0,284.98,43.56,Medium,2011
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,Jason Fortune-,Consumer,Utah,United States,US,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,83,12,0,6.624,4.54,Medium,2011
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,Jason Fortune-,Consumer,Utah,United States,US,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62,2,0.2,20.1656,3.92,Medium,2011
CA-2011-100293,14-03-2011,18-03-2011,Standard Class,Neil Französisch,Home Office,Florida,United States,US,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91,6,0.2,31.8696,3.22,Medium,2011
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,Jason Fortune-,Consumer,Utah,United States,US,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,81,1,0,3.2392,3.07,Medium,2011
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,Jason Fortune-,Consumer,Utah,United States,US,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33,4,0.2,11.1672,2.61,Medium,2011
CA-2011-114510,14-03-2011,19-03-2011,Standard Class,Jason Fortune-,Consumer,Utah,United States,US,West,OFF-ST-10003221,Office Supplies,Storage,Staples,21,2,0,5.7672,1.96,Medium,2011
CA-2011-152618,14-03-2011,17-03-2011,First Class,Rick Bensley,Home Office,Illinois,United States,US,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8,2,0.2,2.64,1.5,Medium,2011
CA-2011-157623,14-03-2011,18-03-2011,Standard Class,Dean Katz,Corporate,California,United States,US,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,11,2,0,4.752,1.23,High,2011
CA-2011-157623,14-03-2011,18-03-2011,Standard Class,Dean Katz,Corporate,California,United States,US,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3,1,0,1.2506,0.4,High,2011
CA-2011-149958,15-03-2011,19-03-2011,Standard Class,Alan Shonely,Consumer,Florida,United States,US,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,132,3,0.2,47.8152,12.44,High,2011
CA-2011-149958,15-03-2011,19-03-2011,Standard Class,Alan Shonely,Consumer,Florida,United States,US,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",143,1,0.2,17.847,12.03,High,2011
CA-2011-149958,15-03-2011,19-03-2011,Standard Class,Alan Shonely,Consumer,Florida,United States,US,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43,4,0.7,-31.6712,5.01,High,2011
CA-2011-149958,15-03-2011,19-03-2011,Standard Class,Alan Shonely,Consumer,Florida,United States,US,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",46,3,0.2,5.1408,4.57,High,2011
CA-2011-149958,15-03-2011,19-03-2011,Standard Class,Alan Shonely,Consumer,Florida,United States,US,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7,3,0.7,-5.5338,0.58,High,2011
CA-2011-157609,16-03-2011,21-03-2011,Second Class,Kristina Nunn,Home Office,North Carolina,United States,US,South,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,472,2,0.2,29.495,60.17,Medium,2011
US-2011-148838,17-03-2011,21-03-2011,Standard Class,Christine Phan,Corporate,New York,United States,US,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,"1,580",7,0.4,-447.5947,101.14,Medium,2011
US-2011-148838,17-03-2011,21-03-2011,Standard Class,Christine Phan,Corporate,New York,United States,US,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,"1,072",4,0.4,-553.6476,80.94,Medium,2011
US-2011-148838,17-03-2011,21-03-2011,Standard Class,Christine Phan,Corporate,New York,United States,US,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",614,3,0.4,-122.7816,42.57,Medium,2011
CA-2011-127859,17-03-2011,20-03-2011,Second Class,Quincy Jones,Corporate,Pennsylvania,United States,US,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,127,6,0.2,41.1528,27.1,Critical,2011
CA-2011-118339,17-03-2011,24-03-2011,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,US,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,94,2,0,36.5742,4.1,Medium,2011
CA-2011-118339,17-03-2011,24-03-2011,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,US,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53,10,0,25.098,3.92,Medium,2011
US-2011-148838,17-03-2011,21-03-2011,Standard Class,Christine Phan,Corporate,New York,United States,US,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155,4,0,75.9696,3.7,Medium,2011
US-2011-148838,17-03-2011,21-03-2011,Standard Class,Christine Phan,Corporate,New York,United States,US,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,35,7,0,16.3842,3.61,Medium,2011
CA-2011-118339,17-03-2011,24-03-2011,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,US,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47,7,0,23.59,3.51,Medium,2011
CA-2011-118339,17-03-2011,24-03-2011,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,US,Central,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,36,6,0,17.2224,3.06,Medium,2011
US-2011-164763,17-03-2011,21-03-2011,Standard Class,Mark Haberlin,Corporate,Mississippi,United States,US,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30,2,0,14.9156,2.11,Medium,2011
US-2011-164763,17-03-2011,21-03-2011,Standard Class,Mark Haberlin,Corporate,Mississippi,United States,US,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,33,3,0,8.4942,1.81,Medium,2011
CA-2011-158442,17-03-2011,17-03-2011,Same Day,Annie Zypern,Consumer,Texas,United States,US,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,16,3,0.2,5.4432,1.33,High,2011
CA-2011-158442,17-03-2011,17-03-2011,Same Day,Annie Zypern,Consumer,Texas,United States,US,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4,2,0.2,0.3336,1.13,High,2011
US-2011-164763,17-03-2011,21-03-2011,Standard Class,Mark Haberlin,Corporate,Mississippi,United States,US,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,13,2,0,6.3504,1.04,Medium,2011
CA-2011-118339,17-03-2011,24-03-2011,Standard Class,Bradley Nguyen,Consumer,Minnesota,United States,US,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,20,6,0,5.7072,0.9,Medium,2011
US-2011-164763,17-03-2011,21-03-2011,Standard Class,Mark Haberlin,Corporate,Mississippi,United States,US,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16,4,0,7.68,0.83,Medium,2011
